IdProducto,Titulo,Precio,Reseñas,Estrellas,Autor,Fecha
210,Audífonos Gamer Diadema Genius HS-G560 Con Microfono 3.5mm,$92.990,El producto está dañado y se supone es nuevo.,1,Por Valentina Mahecha,2020-08-26
211,Cámara Giratoria Hd 720P Webcam Cámara Usb Para Grabación De Vídeo De La Cámara Web Con Micrófono Para Pc,$42.890,muy buen servicio,5,Por Hector Zapata,2020-07-31
211,Cámara Giratoria Hd 720P Webcam Cámara Usb Para Grabación De Vídeo De La Cámara Web Con Micrófono Para Pc,$42.890,"La camara muy buena, fue lo que nos ofrecieron y la entrega fue muy rápida, todo excelente",5,Por Aladiel Ariza Romero,2020-07-26
212,"DIADEMA GAMER, AURICULARES, BALACA GAMER. AURICULARES PARA COMPUTADOR",$54.990,"buen producto, llegó tal cual",5,Por Yirama Rivera,2020-09-18
212,"DIADEMA GAMER, AURICULARES, BALACA GAMER. AURICULARES PARA COMPUTADOR",$54.990,Requiere comprar adaptador adicional para conectar a Laptop y consolas.,4,Por Hugo Antonio Bello Rozo,2020-12-09
213,Base Refrigerante HUBX2 X-KIM BSDN-PRO,$56.900,llegó rápido y buen producto,5,Por Juan Pablo Gomez Velasquez,2020-05-08
213,Base Refrigerante HUBX2 X-KIM BSDN-PRO,$56.900,La base es bastante alta y un poquito incómoda a la hora de escribir en el teclado,4,Por Carolina Moncada,2020-07-24
213,Base Refrigerante HUBX2 X-KIM BSDN-PRO,$56.900,buena compra,5,Por Jesus Giraldo,2020-07-22
213,Base Refrigerante HUBX2 X-KIM BSDN-PRO,$56.900,No funciona,1,Por German Pizza,2020-07-22
213,Base Refrigerante HUBX2 X-KIM BSDN-PRO,$56.900,excelente producto,5,Por edilberto garcia silva,2020-07-21
213,Base Refrigerante HUBX2 X-KIM BSDN-PRO,$56.900,"excelente producto, súper cómodo y funciona a la perfección. llega muy bien empacado y en el tiempo estipulado.",5,Por Laura Sofia Jalilie Villanueva,2020-07-16
213,Base Refrigerante HUBX2 X-KIM BSDN-PRO,$56.900,"Todo a tiempo, buen producto...",5,Por Harley Cruz,2020-07-16
213,Base Refrigerante HUBX2 X-KIM BSDN-PRO,$56.900,La base ha llegado defectuosa. NO FUNCIONA UNO DE LOS VENTILADORES.  NECESITO UNO NUEVO,1,Por Johan Ceballos,2020-08-07
213,Base Refrigerante HUBX2 X-KIM BSDN-PRO,$56.900,Muy buen producto y servicio del vendedor.,5,Por Johan Ceballos,2020-06-13
213,Base Refrigerante HUBX2 X-KIM BSDN-PRO,$56.900,Muy buen producto.. Acorde lo que necesito buen precio.,5,Por Luis Carlos Garcia Guerrero Luis Carlos Garcia Guerrero,2020-01-06
213,Base Refrigerante HUBX2 X-KIM BSDN-PRO,$56.900,"Buena presentación, materiales, sistema de ventilación.",5,Por Andres Camilo Torralba Franco Andres Camilo Torralba Franco,2020-04-29
213,Base Refrigerante HUBX2 X-KIM BSDN-PRO,$56.900,Muy Buena. Calidad Recomendada,5,Por Victor,2015-07-10
214,Combo Teclado Y Mouse Alambrico Usb Genius Km-160,$45.900,Excelente producto,5,Por Carlos Hernando Macias Florez,2020-07-28
214,Combo Teclado Y Mouse Alambrico Usb Genius Km-160,$45.900,"Entrega a tiempo, completo y de acuerdo a las especificaciones.",5,Por JULIE ANDREA CHAPARRO PALACIOS,2020-05-22
214,Combo Teclado Y Mouse Alambrico Usb Genius Km-160,$45.900,Se recibio a tiempo y con las especificaciones requeridas,4,Por Jorge Lezama Martínez,2020-07-05
216,Xiaomi Router Wifi 4c Repetidor Rompemuros 4 Antenas 300 Mbps Speed,$168.990,no puedo encontrar  la banda 5g. como dice las características   no la trae  .  ya lo he probado.. con el router  del la empresa  de telefonía  si sale    .pero con este no sale.,3,Por carlos barahona delgado,2020-06-21
217,Cámara Web Xiaomi Imilab Full Hd 1080p Usb Mic Incorporado,$154.999,Muy práctica para instalar y la entrega super rápida,5,Por Rolando Hernandez,2020-09-21
217,Cámara Web Xiaomi Imilab Full Hd 1080p Usb Mic Incorporado,$154.999,"Todo ok, muy buena resolución.",5,Por Nivadel Jose Nerio Palmera,2020-08-18
219,Teclado Gamer mecanico ALNITAK VSG,$229.900,"pedido entregado en el tiempo indicado, sin complicaciones y muy satisfecho con la compra realizada.",5,Por Nelson Giraldo,2020-12-08
219,Teclado Gamer mecanico ALNITAK VSG,$229.900,Totalmente satisfecho en todos los sentidos. (:,5,Por Maria Rubiela Cardona Isaza,2020-11-07
219,Teclado Gamer mecanico ALNITAK VSG,$229.900,"Producto recomendado, cumplió con mis expectativas...",5,Por Jhon Agudelo Becerra,2020-06-21
219,Teclado Gamer mecanico ALNITAK VSG,$229.900,"yo ordene la opcion red y me llego la blue, pero en general el producto es de buena calidad y llego rápido",2,Por Eduardo Polania,2020-03-06
219,Teclado Gamer mecanico ALNITAK VSG,$229.900,"muy bonito teclado, me encantó, era lo que esperaba",5,Por Ivan Chaparro,2020-05-20
223,COMBO 23482 2 EN 1 GAMER TRUST GXT 838 AZOR TECLADO + MOUSE,$132.900,"Sencillamente espectacular, la calidad del producto es muy buena, las teclas son cómodas y los colores son muy llamativos, lo que lo hace muy interesante para el usuario",5,Por Mateo Pinto,2020-08-27
223,COMBO 23482 2 EN 1 GAMER TRUST GXT 838 AZOR TECLADO + MOUSE,$132.900,bno,5,Por Emmanuel Otero Ruiz,2020-06-17
223,COMBO 23482 2 EN 1 GAMER TRUST GXT 838 AZOR TECLADO + MOUSE,$132.900,Esta exelenteeee,5,Por Liliana Urquijo,2020-03-06
224,Audifono Diadema Gamer Trust Gxt 310 3.5 Mm Pc-Laptop-Ps4- Xbox One Verde Camuflado,$88.900,Excelente producto llegaron a tiempo y cumplieron con la descripción.,5,Por Michael Jimenez Bustos,2020-06-19
224,Audifono Diadema Gamer Trust Gxt 310 3.5 Mm Pc-Laptop-Ps4- Xbox One Verde Camuflado,$88.900,Excelente producto,5,Por Jhon Villa,2020-05-27
224,Audifono Diadema Gamer Trust Gxt 310 3.5 Mm Pc-Laptop-Ps4- Xbox One Verde Camuflado,$88.900,estan muy buenos y el sonido es muy fluido,5,Por colmiz1995 mx colmiz1995 mx,2020-08-05
228,Extensor WiFi Mesh Halo S12 ( 2 - pack ) Banda Dual 1200  MERCUSYS,$240.700,Funciona perfectamente y muy facil de instalar,5,Por Alexandra Plata,2020-06-20
230,"Router Extensor WiFi ARCHER C50 Banda Dual,PuertosGb TP-Link 4 antenas",$139.700,"Buena opción costo beneficio con excelente velocidad y cobertura, especialmente en la red 5Ghz",4,Por CAMILO BUITRAGO,2020-06-27
230,"Router Extensor WiFi ARCHER C50 Banda Dual,PuertosGb TP-Link 4 antenas",$139.700,"El router es muy bueno, en general muy buena relación precio beneficio",5,Por Diego Grillo,2020-04-30
234,Disco Duro Externo Toshiba Canvio Basics Usb 3.0 2TB Negro,$315.000,Entrega rapida.,5,Por JAIME SUAREZ,2020-10-07
234,Disco Duro Externo Toshiba Canvio Basics Usb 3.0 2TB Negro,$315.000,"Liviano, estético y funciona Perfecto.",5,Por Jhon Martinez,2020-05-07
234,Disco Duro Externo Toshiba Canvio Basics Usb 3.0 2TB Negro,$315.000,"excelente tiempo de entrega, excelente producto, como recomendación  hacer el empaquetado un poco más fino y recistente",5,Por Alexis Sosa Alexis Sosa,2020-02-07
236,Monitor Samsung 24 Crg5 Curvo Gaming 144hz,$1.008.000,"Muy bueno, se echa en falta que sea adaptable a un soporte vesa",5,Por Orlando Bohorquez,2020-07-05
236,Monitor Samsung 24 Crg5 Curvo Gaming 144hz,$1.008.000,"Me encantó el producto, mejor de lo que esperaba",5,Por elena hernandez,2020-02-25
238,"SSD Samsung 860 EVO 500GB De 2,5"" SATA III",$459.000,"Lo felicito no sólo por esta compra, sino por lo SERIOS que ustedes fueron en la devolución de un producto de compra internacional. Por momentos pensé que hasta mi plata se perdería pero NADA DE ESO, ustedes fueron muy serios en la devolución y en la suma devuelta, por eso volví a comprar este producto y seguiré comprando en linio.",5,Por FERLEY OLIVEROS MELO,2020-09-23
239,"Monitor Samsung 27"" LS27R350 Pantalla de borde delgado FHD",$837.899,Excelente monitor,5,Por Oscar Cardozo,2020-06-24
242,Licencia Office 2016 Professional Plus para PC - No expira,$380.000,"Excelentye producto, si claro que lo recomendaria a la perosna que lo necesite",5,Por Juan Carlos Franco Vargas,2020-07-25
248,"Mouse Inalámbrico Microsoft Arc Touch, Diseño Flexible Curvo - Negro",$229.900,producto de calidad!,5,Por Oscar Agudelo Oscar Agudelo,2020-08-18
249,Mouse Logitech G203 prodigy Gaming RGB,$109.900,Excelente producto,5,Por sebastian lubo,2020-05-04
251,Mouse Gamer Inalámbrico Logitech G305 Lightspeed / 12000dpi,$229.000,muy cómodo y funciona muy bien en Mac OS,5,Por Jhon Beltrán,2020-06-16
251,Mouse Gamer Inalámbrico Logitech G305 Lightspeed / 12000dpi,$229.000,muy bueno,5,Por Alifabian Reyes Alifabian Reyes,2019-05-31
252,Mouse Gaming Logitech G203,$115.000,"llegó muy rápido, excelente producto",5,Por Omar Pinzón,2020-08-13
252,Mouse Gaming Logitech G203,$115.000,buena tienda,5,Por Edward Andres Caicedo Silva,2020-02-05
252,Mouse Gaming Logitech G203,$115.000,Me gustó su rapidez y precio,5,Por Cristyan Murillo,2020-04-23
254,"Mouse Gamer Logitech G203 RGB LightSync, 6 Botones, 200~8000dpi -Negro",$112.900,era lo q esperaba,5,Por ABEL SANCHEZ ULLOA,2020-09-15
254,"Mouse Gamer Logitech G203 RGB LightSync, 6 Botones, 200~8000dpi -Negro",$112.900,Buen producto,5,Por daniel bautista,2020-04-08
254,"Mouse Gamer Logitech G203 RGB LightSync, 6 Botones, 200~8000dpi -Negro",$112.900,recomendado,5,Por Juan Ramiro Correa González,2020-06-30
254,"Mouse Gamer Logitech G203 RGB LightSync, 6 Botones, 200~8000dpi -Negro",$112.900,Super bien el mouse ya llevo 15 días de uso y no me a presentado ningún problema y sus suiches y sensor es de buena calidad y preciso nada que quejarme de el,5,Por Esteban Anaya,2020-06-21
254,"Mouse Gamer Logitech G203 RGB LightSync, 6 Botones, 200~8000dpi -Negro",$112.900,excelente,5,Por Oscar Felipe Gomez Aguirre,2020-07-06
254,"Mouse Gamer Logitech G203 RGB LightSync, 6 Botones, 200~8000dpi -Negro",$112.900,salio perfecto y rápido muchísimas gracias,5,Por Cristian Guzmán Mejia Cristian Guzmán Mejia,2020-06-06
254,"Mouse Gamer Logitech G203 RGB LightSync, 6 Botones, 200~8000dpi -Negro",$112.900,excelente,5,Por Oscar Felipe Gomez Aguirre,2020-04-06
254,"Mouse Gamer Logitech G203 RGB LightSync, 6 Botones, 200~8000dpi -Negro",$112.900,"muy buen sensor, buena calidad de materiales",5,Por Balmes Camilo,2019-12-22
254,"Mouse Gamer Logitech G203 RGB LightSync, 6 Botones, 200~8000dpi -Negro",$112.900,Perfecto,5,Por Fabián Lucas,2019-11-29
254,"Mouse Gamer Logitech G203 RGB LightSync, 6 Botones, 200~8000dpi -Negro",$112.900,Esta en perfecto estado,5,Por fabian urrea,2019-11-19
254,"Mouse Gamer Logitech G203 RGB LightSync, 6 Botones, 200~8000dpi -Negro",$112.900,excelente,5,Por johan Sebastian celis vargas,2019-03-11
254,"Mouse Gamer Logitech G203 RGB LightSync, 6 Botones, 200~8000dpi -Negro",$112.900,excelente compra,5,Por Kevin Gutierrez David,2019-10-31
254,"Mouse Gamer Logitech G203 RGB LightSync, 6 Botones, 200~8000dpi -Negro",$112.900,el producto es exelente y fue entregado muy rapido,5,Por kevin rios,2019-08-08
254,"Mouse Gamer Logitech G203 RGB LightSync, 6 Botones, 200~8000dpi -Negro",$112.900,Excelente producto con excelente precio por el vendedor. Completamente recomendado.,5,Por Brian Andres Rodriguez,2019-07-29
254,"Mouse Gamer Logitech G203 RGB LightSync, 6 Botones, 200~8000dpi -Negro",$112.900,super cómodo me encantó,5,Por andres esteban gamer,2019-07-23
254,"Mouse Gamer Logitech G203 RGB LightSync, 6 Botones, 200~8000dpi -Negro",$112.900,Bastante cómodo y elegante,5,Por Mauricio Bernal R,2019-07-16
254,"Mouse Gamer Logitech G203 RGB LightSync, 6 Botones, 200~8000dpi -Negro",$112.900,buena calidad y personalizable,5,Por Michael Leon,2019-12-07
254,"Mouse Gamer Logitech G203 RGB LightSync, 6 Botones, 200~8000dpi -Negro",$112.900,"El sensor trabaja muy bien a altas velocidades, y no he tenido problemas al hacer movimientos erráticos o bruscos como flicks. Una iluminación llamativa y potente, con un diseño ""simple"" pero elegante. el unico problema que me ha presentado es con el click de el scroll, pero sucede muy pocas veces, y no suele ser molesto más que para navegar. 
Muy bueno en todo aspecto y con un precio accesible. ¡Realmente vale la pena!",4,Por Diego Pineda Arias,2019-11-07
254,"Mouse Gamer Logitech G203 RGB LightSync, 6 Botones, 200~8000dpi -Negro",$112.900,muy buen producto,5,Por FERNANDO RIVERA MILLAN,2019-09-07
254,"Mouse Gamer Logitech G203 RGB LightSync, 6 Botones, 200~8000dpi -Negro",$112.900,es un producto de muy buena calidad,5,Por FERNANDO RIVERA MILLAN,2019-09-07
254,"Mouse Gamer Logitech G203 RGB LightSync, 6 Botones, 200~8000dpi -Negro",$112.900,Llego antes de lo esperado y en buen estado.,5,Por jeferson martinez,2019-07-07
254,"Mouse Gamer Logitech G203 RGB LightSync, 6 Botones, 200~8000dpi -Negro",$112.900,"Es lo que esperaba, llegó antes de tiempo y en buen estado.",5,Por Santiago Rodríguez Tenjo,2019-07-07
254,"Mouse Gamer Logitech G203 RGB LightSync, 6 Botones, 200~8000dpi -Negro",$112.900,Esta muy bueno y llego antes de tiempo,5,Por yohan soto yohan soto,2019-05-07
254,"Mouse Gamer Logitech G203 RGB LightSync, 6 Botones, 200~8000dpi -Negro",$112.900,"Llegó muy rápido, todo perfecto, excepto que en la publicación decía dos años de garantía y en la factura dice 1, pero creo que igual no será necesario",5,Por Javier Felipe Castañeda Castañeda,2019-04-07
254,"Mouse Gamer Logitech G203 RGB LightSync, 6 Botones, 200~8000dpi -Negro",$112.900,Entrega del producto rapida y buena calidad,4,Por Elkin Zamboni,2019-06-27
255,Mouse Gamer Logitech G502 HERO Gaming 16.000 Dpi pesas ajustables,$275.000,llego en optimas condiciones un poco abollada la caja pero no importo,5,Por Daniel Felipe Sánchez Jimenez,2019-11-07
255,Mouse Gamer Logitech G502 HERO Gaming 16.000 Dpi pesas ajustables,$275.000,"Buen producto, estoy probando.. pero esta muy bueno el desplazamiento.",5,Por Johan Benavides Melo,2019-02-05
256,Combo Teclado + Mouse Inalámbricos · Logitech Wireless Mk270,$120.900,"El teclado es muy bueno para lo que lo necesito, el envío fue muy rápido, recomendado",5,Por Santiago Arango Santander,2020-08-24
256,Combo Teclado + Mouse Inalámbricos · Logitech Wireless Mk270,$120.900,Todo bien y muy rápido,5,Por Miguel Alejandro,2020-07-29
256,Combo Teclado + Mouse Inalámbricos · Logitech Wireless Mk270,$120.900,Funciona perfecto,5,Por LAURA LOPEZ,2020-01-05
260,"Monitor LG Ips 24""  Full HD 24MK430H 1920 x1080 Negro",$514.900,"Llegó a los tres días, en perfectas condiciones",5,Por Camilo Figueroa,2020-08-07
260,"Monitor LG Ips 24""  Full HD 24MK430H 1920 x1080 Negro",$514.900,"Bien el monitor, aunque se le ven unos pequeños punticos diminutos en el panel pero de resto bien y si va a 75hz",4,Por Jonathan Jose Barrios Cervantes,2020-08-02
262,Audífono Gamer Trust Gxt 313 Nero Iluminated Negro,$99.900,tal cual en la imagen excelente calidad y muy buen precio,5,Por Luysa Lopez,2020-07-19
263,Auriculares Profesionales con Micrófono Gamers Kotion Each G9000,$109.900,rapidez y buena calidad,5,Por Monica Robledo Monica Robledo,2020-01-09
264,Diadema Gamer Kotion Each G2000 Usb Microfono Led Modelo 2020,$135.000,me gustó mucho el producto,5,Por Juan Carlos Rodríguez romero,2020-06-19
264,Diadema Gamer Kotion Each G2000 Usb Microfono Led Modelo 2020,$135.000,buen producto,5,Por Alejo Contreras Alejo Contreras,2020-05-27
264,Diadema Gamer Kotion Each G2000 Usb Microfono Led Modelo 2020,$135.000,Súper contenta con los audífonos y muy satisfecha con el servicio de venta y entrega. ¡Mil gracias!,5,Por Luz Adriana León Pinzón,2020-05-20
267,"Unidad de estado sólido SATA 2.5"" Kingston 240GB Negro",$149.900,en buen estado y a tiempo,5,Por Juan Pablo Bedoya Alzate,2020-05-09
268,Memoria Ram Ddr4 8gb Kingston Portatil 2666 Mhz,$207.900,"Muy rápido el envío, llego antes de tiempo",5,Por jefferson pena,2020-10-05
269,DISCO SSD 120GB KINGSTON A400 SATA 3 (7mm Height),$121.000,"Recomendado, muy bueno",5,Por Edgar Montaño Somoza,2020-03-09
269,DISCO SSD 120GB KINGSTON A400 SATA 3 (7mm Height),$121.000,Excelente producto,5,Por Juan Mangones,2020-08-31
269,DISCO SSD 120GB KINGSTON A400 SATA 3 (7mm Height),$121.000,buen producto...llego rapido,5,Por cesar augusto gutierrez goena,2020-08-24
271,GABINETE IP CASE 010B,$168.000,muy bueno pero la tapa trasera estaba algo hundida,4,Por Camilo Herrera,2020-09-20
271,GABINETE IP CASE 010B,$168.000,perfecto,5,Por Kevin Vargas Kevin Vargas,2020-04-09
272,GABINETE IP CASE 013B,$168.000,Excelente puntualidad y producto,5,Por Wilmer Alape,2020-08-24
272,GABINETE IP CASE 013B,$168.000,Los mejores,5,Por Wilmer Alape,2020-08-24
272,GABINETE IP CASE 013B,$168.000,Esta bueno pero no es como el q muestran en las fotos y ademas viene floja la tapa q supuestamente se puede poner una unidad DVD,3,Por Michael Leonard,2020-11-08
272,GABINETE IP CASE 013B,$168.000,"Flujo de aire pobre, el plastico es barato, se ensucia facil, y viene con un logo horrible e imposible de quitar que no está en las fotos del producto.",1,Por Sebastian Fuentes,2020-07-17
275,Combo Cartucho Tinta Hp 664 Negro + Tricolor 100% Original,$129.900,bueno,5,Por Beatyriz Barriga,2020-12-06
275,Combo Cartucho Tinta Hp 664 Negro + Tricolor 100% Original,$129.900,"la tinta negra se acabó con solo 20 hojas que imprimí, lo cual me salió más costoso que haber mandado a imprimir",1,Por Paola Jimenez Buitrago,2020-10-05
275,Combo Cartucho Tinta Hp 664 Negro + Tricolor 100% Original,$129.900,todo bien,5,Por johan garcia,2020-04-19
275,Combo Cartucho Tinta Hp 664 Negro + Tricolor 100% Original,$129.900,El cartucho de color salió dañado,4,Por Aleyda Benitez Babilonia,2020-03-19
275,Combo Cartucho Tinta Hp 664 Negro + Tricolor 100% Original,$129.900,gracias,5,Por Liliana González,2019-01-12
275,Combo Cartucho Tinta Hp 664 Negro + Tricolor 100% Original,$129.900,X2,5,Por Laura Lorena Triana Mahecha,2019-06-11
275,Combo Cartucho Tinta Hp 664 Negro + Tricolor 100% Original,$129.900,todo bien,5,Por adriana martinez adriana martinez,2019-02-11
275,Combo Cartucho Tinta Hp 664 Negro + Tricolor 100% Original,$129.900,Muy buena promoción,4,Por JUAN RAMON FAJARDO,2019-10-21
275,Combo Cartucho Tinta Hp 664 Negro + Tricolor 100% Original,$129.900,El cartucho no sirvió,1,Por Cindy Moli,2019-08-05
275,Combo Cartucho Tinta Hp 664 Negro + Tricolor 100% Original,$129.900,ok,5,Por carlos suarez,2019-01-26
275,Combo Cartucho Tinta Hp 664 Negro + Tricolor 100% Original,$129.900,excelente promo llego lo publicado y a tiempo. ok,5,Por carlos suarez,2019-01-26
275,Combo Cartucho Tinta Hp 664 Negro + Tricolor 100% Original,$129.900,excelente,4,Por luis castillo monsalvo,2018-11-18
276,Kit Cartuchos De Tinta Hp 664 Original Negro Y Tricolor,$124.176,buen producto muchas gracias,5,Por Julieth Bustos,2020-09-14
276,Kit Cartuchos De Tinta Hp 664 Original Negro Y Tricolor,$124.176,Ok,5,Por Carlos alberto Rodríguez Camargo 1234,2020-04-24
278,Kit de 2 Cartuchos Hp 664xl Original Negro + Resma,$273.624,Muy buen producto. Cumplido en la entrega,5,Por JULIAN ECHEVERRI,2020-05-24
279,Impresora Hp Laser 107w- Monocromática / Wifi,$359.899,"Tal cual como la mostraron, la entrega dentro del tiempo estipulado",5,Por Erika Ruiz,2020-07-13
279,Impresora Hp Laser 107w- Monocromática / Wifi,$359.899,Excelente producto,5,Por Salmista Acosta,2020-06-27
279,Impresora Hp Laser 107w- Monocromática / Wifi,$359.899,muy bien,5,Por Ines Isaza,2020-06-26
279,Impresora Hp Laser 107w- Monocromática / Wifi,$359.899,muy rápidos,5,Por Juanjo Molina,2020-06-17
279,Impresora Hp Laser 107w- Monocromática / Wifi,$359.899,Compacta y fácil de configurar en 10 minutos la tenía funcionando.,5,Por Juan Diego Pulgarin Figueroa,2020-05-31
279,Impresora Hp Laser 107w- Monocromática / Wifi,$359.899,"Rápida, silenciosa. Muy eficiente. Conexión WiFi. por el precio, se adquiere un buen producto.",5,Por Luis Camilo Perez Duarte,2020-05-26
279,Impresora Hp Laser 107w- Monocromática / Wifi,$359.899,buen producto funciona bien.,5,Por Camilof F Camilof F,2020-02-05
279,Impresora Hp Laser 107w- Monocromática / Wifi,$359.899,muy buen producto,5,Por GUSTAVO ADOLFO MORALES SUAREZ,2020-03-30
279,Impresora Hp Laser 107w- Monocromática / Wifi,$359.899,excelente producto,5,Por Hernan Felipe Vargas Poveda,2020-07-03
281,Impresora Hp 2135 Multifuncional Color con Cable Usb,$279.999,Buenas al revisar la impresora no trajo el cable de conexión del pc a la impresora y toda impresora alambrica trae su cable de conexion y trajo el manual de otra impresora,2,Por eduardo carrasquilla,2020-05-21
283,Combo Cartucho Hp 662 Negro Y Tricolor Oferta.  Calidad Garantizada,$129.900,Excelente tiempo de entrega,5,Por Elizabeth Guerrero Alzate,2020-08-25
283,Combo Cartucho Hp 662 Negro Y Tricolor Oferta.  Calidad Garantizada,$129.900,Que buenos los mejores,5,Por Jhonny Bolaños,2020-05-24
283,Combo Cartucho Hp 662 Negro Y Tricolor Oferta.  Calidad Garantizada,$129.900,excelente producto,5,Por Erika Johana Arango Duque,2020-05-20
283,Combo Cartucho Hp 662 Negro Y Tricolor Oferta.  Calidad Garantizada,$129.900,Justo lo publicado.,5,Por Mauricio Lopez Pinto,2020-04-26
283,Combo Cartucho Hp 662 Negro Y Tricolor Oferta.  Calidad Garantizada,$129.900,"Excelente! Llegó en las mejores condiciones, muy serios, rápidos y económicos. Los recomiendo.",5,Por Andrés Rueda Delgado,2019-01-25
284,Lector Codigos De Barras Honeywell MK7120,$569.900,excelente producto,5,Por Javier Gomez,2019-06-03
285,Seenda Hd Webcam 480mpx Usb Cámara Giratoria Grabación Video,$74.999,"No tuve dificultad en la instalación, me funcionó bien. El envío se demoró de un día a otro sin inconveniente.",5,Por Martha Cecilia Aldana Ortíz,2020-08-13
285,Seenda Hd Webcam 480mpx Usb Cámara Giratoria Grabación Video,$74.999,"No tuve dificultad en la instalación, me funcionó bien. El envío se demoró de un día a otro sin inconveniente.",5,Por Martha Cecilia Aldana Ortíz,2020-08-13
285,Seenda Hd Webcam 480mpx Usb Cámara Giratoria Grabación Video,$74.999,"No tuve dificultad en la instalación, me funcionó bien. El envío se demoró de un día a otro sin inconveniente.",5,Por Martha Cecilia Aldana Ortíz,2020-08-13
285,Seenda Hd Webcam 480mpx Usb Cámara Giratoria Grabación Video,$74.999,"No tuve dificultad en la instalación, me funcionó bien. El envío se demoró de un día a otro sin inconveniente.",5,Por Martha Cecilia Aldana Ortíz,2020-08-13
285,Seenda Hd Webcam 480mpx Usb Cámara Giratoria Grabación Video,$74.999,"No tuve dificultad en la instalación, me funcionó bien. El envío se demoró de un día a otro sin inconveniente.",5,Por Martha Cecilia Aldana Ortíz,2020-08-13
285,Seenda Hd Webcam 480mpx Usb Cámara Giratoria Grabación Video,$74.999,"Buen producto, funcuona bien",4,Por Hugo Armando Paternina Gutierrez,2020-07-28
285,Seenda Hd Webcam 480mpx Usb Cámara Giratoria Grabación Video,$74.999,"si cumple con las descripción ( no llega en caja)
pero llega en buen estado, excelente producto.",5,Por Alejandra Gonzales,2020-07-22
285,Seenda Hd Webcam 480mpx Usb Cámara Giratoria Grabación Video,$74.999,parecía de segunda,2,Por Monica Aguirre,2020-07-16
285,Seenda Hd Webcam 480mpx Usb Cámara Giratoria Grabación Video,$74.999,es un producto que viene sin empaque y fuera de eso la resolucion de la cámara es muy mala. voy a solicitar una devolución del mismo.,1,Por Carlos Andres Florez,2020-04-07
285,Seenda Hd Webcam 480mpx Usb Cámara Giratoria Grabación Video,$74.999,Muy rápido bonita la cámara,5,Por luis eduardo cobos luis eduardo cobos,2020-06-28
285,Seenda Hd Webcam 480mpx Usb Cámara Giratoria Grabación Video,$74.999,"El producto no venía en un empaque original, tenía rayones y el producto en relación al precio y a lo prometido en la venta no concuerdan para ser más específico cuando hablan y describen el micrófono que absorbe el sonido a 10 metros es falso ya que lo instale a menos de 50 cm y ni así pudo grabar mi voz con calidad más bien se oía distante y distorsionado.",1,Por Luis Nuñez Rubio,2020-06-24
285,Seenda Hd Webcam 480mpx Usb Cámara Giratoria Grabación Video,$74.999,"Buen producto, funciona bien",5,Por William Ballen William Ballen,2020-12-06
290,Tinta Epson Original Kit 4 Colores Epson T504 L4150 L4160 L6161 L6171,$149.990,Completo el pedido,5,Por Eva Sandrith,2020-03-18
291,Combo 4 botellas de Tinta Epson 544 EN BOLSA kit 4 colores T544,$99.900,Recibí lo que esperaba y muy puntual en la entrega.,5,Por FRANCELLA MATURANA,2020-07-14
291,Combo 4 botellas de Tinta Epson 544 EN BOLSA kit 4 colores T544,$99.900,Excelente producto y tiempo de entrega muy bueno,5,Por Carlos Alfonso Herrera,2020-10-07
291,Combo 4 botellas de Tinta Epson 544 EN BOLSA kit 4 colores T544,$99.900,"Excelente, muy buen producto",5,Por Diana Patricia Guerrero Salazar,2020-05-05
293,Tinta Epson 544 X4 100% Original L3110 L1110 L3150 L5190,$119.700,Producto original.,5,Por Fernando Rincon Espinosa,2020-12-06
293,Tinta Epson 544 X4 100% Original L3110 L1110 L3150 L5190,$119.700,excelente envio a tiempo,3,Por julio isaith angarita tovar,2020-05-16
293,Tinta Epson 544 X4 100% Original L3110 L1110 L3150 L5190,$119.700,"Es exactamente lo que ofrece, llego muy rapido.Excelente.",5,Por HECTOR FABIAN MONTES ROJANO HECTOR FABIAN MONTES ROJANO,2020-12-05
294,Combo Pos impresora 58mm + Lector Con Base DIGITAL POS -Negro,$259.900,"Producto de excelente cálidad, llegó en óptimas condiciones y en el tiempo planeado.",5,Por Renny Alexander,2020-08-27
296,"Mouse Inalámbrico Ergonómico Vertical Delux M618C, 1600dpi - Negro",$104.900,Me llogo en el tiempo estipulado,4,Por Gisela Julio,2020-08-30
298,Disco Estado Solido Ssd 480gb Crucial Bx500 2.5 Nuevo,$255.000,llego más rápido de lo que pensaba,5,Por juan guillermo perez otalvaro,2020-06-22
299,SSD Crucial P1 1TB 3D NAND NVMe PCIe M.2,$599.000,"Muy buen disco, cumple con lo especificado",5,Por Sebastian Silva,2020-01-06
300,Fuente De Poder Corsair Cv450 450w 80 Plus Bronze,$224.000,rápido,5,Por Oscar Fonseca Oscar Fonseca,2020-09-22
302,Caja Registradora Casio Termica PCR-T273 - Negra - Remanufacturada,$499.900,Excelente puntuales entregando en perfecto estado,5,Por OLGA GUTIERREZ,2018-11-14
302,Caja Registradora Casio Termica PCR-T273 - Negra - Remanufacturada,$499.900,"me gusto,muy buen producto y rapido la entrega",5,Por Xiomara Vargas,2017-07-27
302,Caja Registradora Casio Termica PCR-T273 - Negra - Remanufacturada,$499.900,Llegó súper rápido y en las mejores condiciones!!!!,5,Por Jenny Bautista Bautista,2016-03-08
312,Disco Duro Externo 1 Tb Adata Hd710 Pro golpes-agua Negro,$257.900,bueno,5,Por Sander Mora,2020-07-17
